"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"791",11.5,50,1,0,0,1,1,0,0,0,0,0.40625,0.534210526315789
"3839",4.09999999999999,51.1,1,1,0,0,0,0,0,1,0,0.229166666666666,0.565789473684211
"968",11.2,44.1,1,0,1,0,0,0,0,0,0,0.677083333333334,0.91578947368421
"2902",4.8,45.2,1,0,0,1,0,0,0,0,0,0.739583333333333,0.815789473684211
"2952",12.6,33.8,1,0,0,1,0,0,0,0,0,0.875,0.134210526315789
"2647",9.5,54.8,0,1,0,0,0,0,0,0,0,0.583333333333333,0.384210526315789
"1492",22,67.4,0,0,0,1,0,0,0,0,0,0.34375,0.9
"546",15.5,64.8,0,0,0,1,0,0,0,0,0,0.645833333333333,0.165789473684211
"3072",13.9,25.9,0,0,0,1,0,0,0,0,0,0.552083333333333,0.25
"2944",24.6,77.7,0,0,0,1,0,0,0,0,0,0.635416666666666,0.384210526315789
"2897",5.5,30.3,1,0,0,1,0,0,0,0,0,0.927083333333334,0.1
"1978",17.4,53.4,1,0,0,1,0,0,0,0,0,0.71875,0.831578947368421
"1070",8.5,53.8,0,0,1,0,0,0,0,0,0,0.6875,0.0342105263157895
"3358",3.7,53.2,0,1,0,0,0,0,0,0,0,0.4375,0.534210526315789
"3651",6.2,66.7,1,0,1,0,0,0,0,0,0,0.479166666666666,0.315789473684211
"2487",13.7,64.7,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.05
"2298",25.4,71.1,0,0,0,1,0,0,1,0,0,0.729166666666667,0.3
"775",6,83.1,1,0,1,0,0,0,0,0,0,0.927083333333334,0.234210526315789
"1541",1.7,40.7,0,1,0,0,0,0,0,0,0,0.0729166666666663,0.55
"2168",26.7,72.2,0,0,0,1,0,0,0,0,0,0.833333333333334,0.334210526315789
"1327",6.90000000000001,53.4,0,1,0,0,0,0,0,0,0,0.416666666666667,0.415789473684211
"3964",11.8,66.4,0,0,0,1,0,0,0,0,0,0.302083333333333,0.05
"3080",8.7,28.9,0,0,1,0,0,0,0,0,0,0.166666666666666,0.45
"3185",4.40000000000001,49.6,1,0,0,1,0,0,0,1,0,0.822916666666667,0.115789473684211
"3878",3.2,65.4,0,0,1,0,0,0,0,1,0,0.854166666666667,0.2
"3236",23,36.6,0,0,1,0,0,0,0,0,0,0.489583333333333,0.85
"2798",8.09999999999999,66.2,0,0,0,1,0,0,0,0,0,0.65625,0.3
"3743",22.9,56.2,0,0,0,1,0,0,0,0,0,0.729166666666667,0.2
"1140",5,70.9,0,0,0,1,0,0,0,0,0,0.302083333333333,0.484210526315789
"1547",28.2,53,0,0,0,1,0,0,0,0,0,0.666666666666667,0.215789473684211
"2984",8.5,50.7,1,0,0,1,0,0,0,0,0,0.208333333333333,0.9
"1877",10.3,32.8,0,0,0,1,0,0,0,0,0,0.46875,0.05
"3846",14.4,52.6,0,0,0,1,0,0,0,0,0,0.302083333333333,0.215789473684211
"849",1.40000000000001,62,0,0,0,1,0,0,0,0,0,0.572916666666667,0.2
"541",6.59999999999999,57.5,0,1,0,0,0,0,0,0,0,0.510416666666667,0.465789473684211
"2146",28.7,41.7,0,0,0,1,0,1,0,0,0,0.885416666666667,0.534210526315789
"3106",14.5,53.6,1,0,1,0,0,0,0,0,0,0.895833333333333,0.731578947368421
"2953",10.7,56.5,1,0,1,0,0,0,0,0,0,0.0312499999999997,0.0657894736842105
"3444",24.5,62.8,0,0,1,0,0,0,0,0,0,0.75,0.215789473684211
"2883",9.5,35.3,0,0,0,1,0,0,0,0,0,0.28125,0.165789473684211
"1952",8.40000000000001,47.9,0,1,0,0,0,0,0,1,0,0.0729166666666663,0.05
"2971",8.40000000000001,51.7,0,0,0,1,0,0,0,1,0,0.770833333333334,0.565789473684211
"3231",9.3,55,0,0,1,0,0,0,0,0,0,0.666666666666667,0.815789473684211
"561",8,43.4,0,1,0,0,0,0,0,0,0,0.46875,0.765789473684211
"3749",16.8,29.6,0,0,0,1,0,0,0,0,0,0.885416666666667,0.134210526315789
"1792",3.40000000000001,43.1,1,1,0,0,0,0,0,1,0,0.645833333333333,0.65
"4089",24.8,46.6,0,0,0,1,0,0,0,0,0,0.739583333333333,0.35
"3768",24,30.9,0,0,0,1,0,0,0,0,0,0.34375,0.0157894736842105
"738",27,50.7,0,0,0,1,0,0,0,0,0,0.927083333333334,0.0157894736842105
"1373",8.40000000000001,61.5,0,0,1,0,0,0,0,0,0,0.28125,0.3
"1234",18.8,22.1,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.05
"2257",2.2,54.4,1,0,0,1,0,0,1,0,0,0.90625,0.165789473684211
"578",14.4,41.3,0,0,0,1,0,0,1,0,0,0.3125,0.2
"3516",8,46.8,1,0,0,1,0,0,0,1,0,0.302083333333333,0.05
"2773",22.7,56.1,1,0,0,1,0,0,0,0,0,0.854166666666667,0.3
"1269",8.90000000000001,52.5,0,1,0,0,0,0,0,0,0,0.5,0.35
"893",14.8,28.6,0,0,1,0,0,0,0,1,0,0.4375,0.115789473684211
"1873",9.90000000000001,27.8,0,0,0,1,0,0,0,0,0,0.229166666666666,0.184210526315789
"256",12.3,25.4,0,0,0,1,0,0,0,0,0,0.760416666666667,0.05
"1216",4.90000000000001,47.1,1,1,0,0,0,0,0,1,0,0.0624999999999994,0.731578947368421
"1007",4,52.8,1,1,0,0,0,0,0,0,0,0.708333333333333,0.365789473684211
"622",4.8,29.8,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.4
"3004",15.4,63.1,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.0157894736842105
"4133",21.9,37.9,0,0,1,0,0,0,0,0,0,0.791666666666667,0.75
"1273",19.5,62.5,1,0,0,1,0,0,0,1,0,0.416666666666667,0.63421052631579
"1247",8.09999999999999,64.1,0,0,0,1,0,0,0,1,0,0.770833333333334,0.0157894736842105
"3664",11.1,53.6,0,0,0,1,0,0,0,1,0,0.541666666666667,0.215789473684211
"2870",5.8,46,1,0,0,1,0,0,0,0,0,0.15625,0.0657894736842105
"3448",14.5,34.7,0,0,0,1,0,0,0,0,0,0.604166666666667,0.115789473684211
"2842",1.59999999999999,52.6,1,1,0,0,0,0,0,0,0,0.78125,0.565789473684211
"2479",24.8,54,1,0,1,0,0,0,0,0,0,0.0520833333333334,0.86578947368421
"3085",6.2,55,0,0,0,1,0,0,0,0,0,0.354166666666667,0.2
"1326",5.09999999999999,54.2,0,1,0,0,0,0,0,1,0,0.8125,0.55
"1418",23.4,57.3,0,0,0,1,0,1,0,0,0,0.302083333333333,0.2
"1402",9.90000000000001,33.4,0,0,1,0,0,0,0,0,0,0.0416666666666665,0.0157894736842105
"186",19,82.9,0,0,0,1,0,0,0,0,0,0.53125,0.265789473684211
"4151",12.4,59.6,0,0,0,1,0,0,0,0,0,0.75,0.0342105263157895
"2299",9.59999999999999,66.7,0,0,1,0,0,0,1,0,0,0.520833333333334,0.234210526315789
"1869",10.2,51.5,0,0,0,1,0,0,0,0,0,0.427083333333333,0.1
"329",8.40000000000001,52.6,1,1,0,0,0,0,0,1,0,0.885416666666667,0.86578947368421
"1762",7.90000000000001,39.4,0,0,0,1,0,0,0,0,0,0.40625,0.05
"1094",11.1,51.5,1,0,1,0,0,0,0,0,1,0.802083333333333,0.0342105263157895
"2852",4.8,53.6,1,0,0,1,0,0,0,0,0,0.302083333333333,0.384210526315789
"3913",12.5,68.8,0,0,0,1,0,0,0,0,0,0.739583333333333,0.165789473684211
"1262",8.59999999999999,63.4,0,0,0,1,0,0,0,0,0,0.989583333333334,0.315789473684211
"4012",24.6,56.1,0,0,1,0,0,0,1,0,0,0.625,0.0342105263157895
"1163",11.6,63.3,0,0,0,1,0,0,0,0,0,0.114583333333333,0.0657894736842105
"2940",7.8,57.3,1,0,1,0,0,0,0,0,0,0.572916666666667,0.1
"2918",10.1,35.1,1,0,0,1,0,0,0,0,0,0.96875,0.1
"2152",20.4,27.6,0,0,1,0,0,0,0,1,0,0.53125,0.465789473684211
"1182",16.4,42.9,1,0,1,0,0,0,1,0,0,0.927083333333334,0.0342105263157895
"978",5.59999999999999,37.5,0,0,0,1,0,0,0,0,0,0.135416666666666,0.165789473684211
"73",4.5,52.1,1,0,1,0,0,0,0,0,0,0.770833333333334,0.434210526315789
"85",20.2,53.4,0,0,0,1,0,0,0,0,0,0.34375,0.265789473684211
"106",14.2,53.7,1,0,0,1,0,0,0,0,0,0.34375,0.05
"360",10.6,59,0,0,1,0,0,0,0,0,0,0.885416666666667,0.0342105263157895
"3606",9.09999999999999,50.6,1,0,1,0,0,0,0,0,0,0.729166666666667,0.0657894736842105
"1799",25.4,50.7,0,0,0,1,0,0,0,0,0,0.927083333333334,0.05
"626",26.6,64,0,0,0,1,0,1,0,0,0,0.645833333333333,0.35
"1683",9.8,54,0,1,0,0,0,0,0,1,0,0.802083333333333,0.65
"2242",13.4,55.4,1,0,0,1,0,0,0,0,0,0.0312499999999997,0.45
"2476",21.8,62.3,0,0,0,1,0,0,0,0,0,0.322916666666666,0.181578947368421
"39",18.5,43.8,1,0,0,1,0,0,0,0,0,0.96875,0.0842105263157895
"3470",9.7,45.6,1,1,0,0,0,0,0,0,0,0.90625,0.45
"149",20,76.9,0,0,0,1,0,0,0,0,0,0.90625,0.0342105263157895
"4165",11,64.1,1,0,1,0,0,0,0,1,0,0.583333333333333,0.584210526315789
"3521",11.5,50,1,0,0,1,1,0,0,0,0,0.927083333333334,0.681578947368421
"1457",18.7,36.7,0,0,1,0,0,0,0,0,0,0.697916666666667,0.334210526315789
"3824",23.5,34,0,0,0,1,0,0,0,0,0,0.21875,0.234210526315789
"572",3.8,39,0,0,0,1,0,0,0,0,0,0.572916666666667,0.0157894736842105
"2687",11.5,50,1,0,1,0,1,0,0,0,0,0.125,0.0657894736842105
"3763",18.9,48.9,0,0,1,0,0,0,0,0,0,0.770833333333334,0.165789473684211
"470",5.7,55.4,0,1,0,0,0,0,0,1,0,0.8125,0.234210526315789
"594",14.5,72.6,0,0,1,0,0,0,0,0,0,0.604166666666667,0.234210526315789
"1178",10.3,52.5,1,0,0,1,0,0,0,0,0,0.53125,0.2
"1050",12.2,26.4,0,0,0,1,0,0,0,0,0,0.354166666666667,0.534210526315789
"827",20.5,66.2,0,0,0,1,0,0,0,0,0,0.770833333333334,0.715789473684211
"2795",9,52.6,0,0,0,1,0,0,0,0,0,0.645833333333333,0.831578947368421
"2278",7,54.5,0,1,0,0,0,0,0,0,0,0.447916666666667,0.3
"343",20.3,65.7,0,0,0,1,0,0,0,1,0,0.53125,0.1
"2185",14.8,52.3,0,1,0,0,0,0,1,0,0,0.520833333333334,0.9
"540",23.4,27.2,0,0,1,0,0,0,0,0,0,0.3125,0.115789473684211
"288",27,49.6,0,0,1,0,0,0,0,0,0,0.0416666666666665,0.365789473684211
"469",4,47.7,1,0,1,0,0,0,1,0,0,0.114583333333333,0.315789473684211
"2803",14.1,28.4,1,0,0,1,0,0,0,0,0,0.854166666666667,0.2
"793",14.7,40.5,0,0,1,0,0,0,0,0,0,0.697916666666667,0.2
"667",25.9,61.5,0,0,0,1,0,0,0,0,0,0.270833333333333,0.234210526315789
"98",6.5,54.7,0,1,0,0,0,0,0,1,0,0.0937499999999999,0.465789473684211
"2057",21.6,43.4,0,0,0,1,0,0,0,0,0,0.3125,0.215789473684211
"1251",8.40000000000001,44.2,1,0,0,1,0,0,0,0,0,0.135416666666666,0.0342105263157895
"3354",23.6,75.4,0,0,1,0,0,0,0,0,0,0.614583333333334,0.815789473684211
"1929",11.4,58.5,0,0,1,0,0,0,0,0,0,0.854166666666667,0.415789473684211
"3934",7.5,68.4,0,0,1,0,0,0,0,0,0,0.833333333333334,0.534210526315789
"1191",22.5,34.8,0,0,0,1,0,0,0,0,0,0.708333333333333,0.0657894736842105
"1721",29.6,52.4,0,0,0,1,0,0,0,0,0,0.5625,0.0657894736842105
"1421",8.8,65,0,1,0,0,0,0,0,0,0,0.84375,0.75
"318",8.2,29.9,0,0,0,1,0,0,0,0,0,0.458333333333333,0.25
"705",25.2,57.7,1,0,0,1,0,0,0,0,0,0.937500000000001,0.0842105263157895
"2464",9.90000000000001,56.3,0,0,0,1,0,0,0,0,0,0.520833333333334,0.0657894736842105
"3506",6,53.2,1,0,1,0,0,0,0,0,0,0.229166666666666,0.115789473684211
"2568",28.9,44.7,0,0,0,1,0,1,0,0,0,0.0833333333333331,0.931578947368421
"2553",15.6,29.5,0,0,1,0,0,0,0,0,0,0.833333333333334,0.0342105263157895
"2428",9.40000000000001,34.2,1,0,1,0,0,0,0,0,0,0.46875,0.365789473684211
"3894",21.6,39,0,0,1,0,0,0,0,0,0,0.458333333333333,0.328947368421053
"3529",21.5,66.9,0,0,0,1,0,0,0,0,0,0.770833333333334,0.292105263157895
"2218",18.9,29.5,0,0,0,1,0,0,0,0,0,0.3125,0.215789473684211
"907",22.2,49.9,0,0,0,1,0,0,0,0,0,0.302083333333333,0.61578947368421
"985",14.8,69.9,0,0,1,0,0,0,0,0,0,0.635416666666666,0.434210526315789
"2725",9.2,68.5,0,0,1,0,0,0,0,0,0,0.6875,0.184210526315789
"3721",2.40000000000001,45,1,0,0,1,0,0,1,0,0,0.0624999999999994,0.9
"1011",18.4,49.1,0,0,1,0,0,0,0,0,0,0.458333333333333,0.2
"361",11.5,50,0,0,0,1,1,0,0,0,0,0.645833333333333,0.0657894736842105
"1867",19.3,30.7,0,0,1,0,0,0,0,0,0,0.5,0.15
"341",13.2,55.8,0,1,0,0,0,0,0,0,0,0.604166666666667,0.815789473684211
"193",4.09999999999999,45,1,0,0,1,0,0,1,0,0,0.270833333333333,0.765789473684211
"1942",9.90000000000001,38.3,1,0,0,1,0,0,0,0,0,0.427083333333333,0.25
"2394",21.5,17.4,0,0,1,0,0,0,0,0,0,0.239583333333333,0.115789473684211
"2869",23.7,41,0,0,0,1,0,0,0,0,0,0.614583333333334,0.05
"3184",2,51.7,1,0,1,0,0,0,0,0,0,0.510416666666667,0.134210526315789
"973",8.09999999999999,43.6,0,0,1,0,0,0,0,0,0,0.3125,0.165789473684211
"347",7.8,63.4,0,0,1,0,0,0,0,0,0,0.239583333333333,0.134210526315789
"314",11.3,46.8,0,0,0,1,0,0,1,0,0,0.489583333333333,0.931578947368421
"3329",4.09999999999999,42.3,0,0,0,1,0,0,0,0,0,0.1875,0.0342105263157895
"1114",3.3,32,0,0,0,1,0,0,0,0,0,0.0312499999999997,0.115789473684211
"1067",9.09999999999999,54.4,1,1,0,0,0,0,1,0,0,0.875,0.4
"1334",17.8,65.2,0,0,1,0,0,0,0,0,0,0.0416666666666665,0.0842105263157895
"2326",6,55.9,1,0,0,1,0,0,0,0,0,0.937500000000001,0.134210526315789
"121",12.4,46.4,1,0,0,1,0,0,0,0,0,0.458333333333333,0.0157894736842105
"12",9.90000000000001,41.7,0,0,0,1,0,0,0,0,0,0.385416666666666,0.115789473684211
"479",6.2,37.2,0,1,0,0,0,0,0,1,0,0.604166666666667,0.384210526315789
"1837",8.40000000000001,46.2,0,0,0,1,0,0,0,0,0,0.21875,0.0842105263157895
"4053",9.5,47.2,1,1,0,0,0,0,0,0,0,0.302083333333333,0.465789473684211
"2827",3.5,57.8,0,1,0,0,0,0,0,0,0,0.510416666666667,0.439473684210526
"1312",6.5,69.9,0,0,1,0,0,0,0,0,0,0.854166666666667,0.218421052631579
"2138",9.40000000000001,48,0,1,0,0,0,0,0,0,0,0.25,0.534210526315789
"3034",16.7,44.8,0,0,0,1,0,0,0,0,0,0.59375,0.75
"2865",11,40.4,0,0,1,0,0,0,0,0,0,0.489583333333333,0.134210526315789
"3223",11.5,50,1,0,0,1,1,0,0,0,0,0.895833333333333,0.05
"2191",18.8,51.3,0,0,1,0,0,0,0,0,0,0.927083333333334,0.184210526315789
"2988",4,41.9,1,1,0,0,0,0,0,1,0,0.666666666666667,0.284210526315789
"2508",5.8,64.6,0,1,0,0,0,0,1,0,0,0.0312499999999997,0.515789473684211
"941",16.2,74.8,0,0,0,1,0,0,0,0,0,0.364583333333334,0.4
"2142",13.2,39.9,1,0,0,1,0,0,0,0,0,0.729166666666667,0.4
"3044",23.8,68.4,0,0,0,1,0,0,0,0,0,0.364583333333334,0.4
"240",7.7,49.7,1,1,0,0,0,0,0,0,0,0.291666666666667,0.165789473684211
"3107",6.7,52,0,1,0,0,0,0,0,0,0,0.5,0.0342105263157895
"1458",6.5,44.5,1,0,0,1,0,0,0,0,0,0.854166666666667,0.184210526315789
"1236",23.8,39.3,1,0,1,0,0,0,0,0,0,0.895833333333333,0.831578947368421
"2454",19,50.5,1,0,1,0,0,0,0,0,0,0.0833333333333331,0.5
"1560",5.8,49.1,1,0,0,1,0,0,0,0,0,0.5625,0.25
"3192",8.2,45.7,1,0,0,1,0,0,0,0,0,0.166666666666666,0.0842105263157895
"3469",10.4,40.9,1,0,0,1,0,0,0,0,1,0.0729166666666663,0.134210526315789
"1261",11.8,22.6,0,0,0,1,0,0,0,0,1,0.697916666666667,0.0157894736842105
"476",9.3,62.8,0,1,0,0,0,0,0,1,0,0.729166666666667,0.565789473684211
"221",4.3,57.9,1,0,0,1,0,0,0,1,0,0.625,0.831578947368421
"1571",16.2,37.1,0,0,0,1,0,0,0,0,0,0.96875,0.510526315789474
"4074",3.7,49.1,1,0,0,1,0,0,0,0,0,0.1875,0.515789473684211
"2986",25.9,36.2,0,0,0,1,0,0,0,0,0,0.635416666666666,0.215789473684211
"2596",8.7,47.6,1,0,1,0,0,0,0,0,0,0.15625,0.115789473684211
"3368",28.3,46.2,0,0,1,0,0,1,0,0,0,0.25,0.384210526315789
"926",13,65.3,0,0,0,1,0,0,0,0,0,0.270833333333333,0.0342105263157895
"2701",7.8,34.9,0,0,0,1,0,0,0,0,0,0.4375,0.215789473684211
"2128",3.3,47.4,1,0,0,1,0,0,0,1,0,0.333333333333333,0.05
"2583",10.5,66.6,1,0,1,0,0,0,0,0,0,0.5,0.4
"1953",11.5,40.4,0,0,0,1,0,0,0,0,0,0.28125,0.0842105263157895
"1925",7.2,45.8,0,1,0,0,0,0,0,1,0,0.635416666666666,0.265789473684211
"1731",8.90000000000001,46,0,1,0,0,0,0,0,0,0,0.4375,0.6
"424",9.09999999999999,55.2,0,1,0,0,0,0,0,0,0,0.458333333333333,0.25
"3746",26.4,47.4,0,0,0,1,0,0,0,0,0,0.625,0.75
"1015",4,61.3,0,1,0,0,0,0,0,1,0,0.40625,0.284210526315789
"2638",9.8,70.7,0,0,0,1,0,0,0,1,0,0.541666666666667,0.05
"205",29.2,59,0,0,0,1,0,0,0,0,0,0.895833333333333,0.115789473684211
"2379",11.5,50,1,0,0,1,1,0,0,0,0,0.885416666666667,0.2
"3552",22.1,85.3,0,0,1,0,0,0,1,0,0,0.802083333333333,0.831578947368421
"4132",17.2,53.6,1,0,0,1,0,0,0,0,0,0.15625,0.7
"270",3.59999999999999,57.1,1,0,1,0,0,0,0,0,0,0.729166666666667,0.234210526315789
"1400",11.3,46,0,1,0,0,0,0,0,0,0,0.635416666666666,0.0657894736842105
"3587",4,60.1,0,0,0,1,0,0,1,0,0,0.541666666666667,0.1
"1614",14.5,31,0,0,1,0,0,0,0,0,0,0.114583333333333,0.484210526315789
"4007",1.40000000000001,45.4,1,1,0,0,0,0,0,1,0,0.0312499999999997,0.415789473684211
"2600",4.2,44,1,1,0,0,0,0,0,0,0,0.90625,0.665789473684211
"1794",16.2,36.4,0,0,0,1,0,0,0,0,0,0.229166666666666,0.765789473684211
"2492",11.4,49.4,1,0,1,0,1,0,0,0,0,0.1875,0.0157894736842105
"1761",14.1,37.2,0,0,0,1,0,0,0,0,0,0.625,0.484210526315789
"358",27.2,72.1,0,0,0,1,0,1,0,0,0,0.8125,0.731578947368421
"22",10.8,66.8,0,0,1,0,0,0,0,0,0,0.572916666666667,0.0736842105263158
"680",27.4,58.5,0,0,0,1,0,0,0,0,0,0.71875,0.334210526315789
"567",15.7,66.6,0,0,1,0,0,0,0,1,0,0.0729166666666663,0.0657894736842105
"2453",23.4,68,0,0,0,1,0,0,0,0,0,0.75,0.25
"4018",13.1,44.7,1,0,0,1,0,0,0,0,0,0.208333333333333,0.0342105263157895
"3752",1.7,54.4,1,0,1,0,0,0,0,0,0,0.958333333333333,0.365789473684211
"3695",15.8,46.6,1,0,1,0,0,0,0,1,0,0.145833333333333,0.0342105263157895
"2676",10,56,0,1,0,0,0,0,1,0,0,0.15625,0.284210526315789
"3083",6.09999999999999,60.5,1,0,1,0,0,0,0,0,0,0.770833333333334,0.115789473684211
"2841",26.5,40.4,0,0,1,0,0,0,0,0,0,0.697916666666667,0.165789473684211
"1607",6.3,57.5,1,0,1,0,0,0,0,0,0,0.895833333333333,0.0657894736842105
"2635",11.5,50,1,0,0,1,1,0,0,0,0,0.90625,0.434210526315789
"3504",11.3,47.7,1,0,1,0,0,0,0,0,0,0.333333333333333,0.45
"2019",19.2,77.2,0,0,0,1,0,1,0,0,0,0.5,0.2
"103",26.5,51.7,1,0,0,1,0,0,0,0,0,0.21875,0.05
"2567",6.09999999999999,49.7,1,1,0,0,0,0,0,0,0,0.0937499999999999,1
"2427",6.7,59,0,1,0,0,0,0,1,0,0,0.625,0.731578947368421
"1519",9.90000000000001,57.5,0,1,0,0,0,0,0,0,0,0.385416666666666,0.484210526315789
"3884",5.2,57.9,1,0,0,1,0,0,0,0,0,0.708333333333333,0.0657894736842105
"969",2.40000000000001,66,0,0,0,1,0,0,0,0,0,0.635416666666666,0.434210526315789
"2430",11.5,46.2,1,0,0,1,0,0,0,0,0,0.5,0.05
"2212",10.4,43.7,0,0,0,1,0,0,0,0,0,0.604166666666667,0.284210526315789
"2062",2.8,59.8,0,0,1,0,0,0,0,0,0,0.71875,0.265789473684211
"3786",6.8,51.3,1,0,0,1,0,0,0,0,0,0.40625,0.110526315789474
"2566",20.2,56.4,0,0,1,0,0,0,0,0,0,0.739583333333333,0.815789473684211
"3674",25.9,42.1,0,0,0,1,0,0,0,0,0,0.65625,0.265789473684211
"2230",12.3,53.4,0,1,0,0,0,0,0,0,0,0.177083333333333,0.35
"3708",7.09999999999999,30.1,1,0,1,0,0,0,0,0,0,0.760416666666667,0.384210526315789
"2652",8.5,55.2,1,0,1,0,0,0,0,0,0,0.270833333333333,0.284210526315789
"2227",9.5,62.5,0,1,0,0,0,0,0,0,0,0.479166666666666,0.215789473684211
"2332",11,71.3,0,0,1,0,0,0,0,0,0,0.541666666666667,0.115789473684211
"1990",24.5,70.6,0,0,1,0,0,0,0,0,0,0.822916666666667,0.484210526315789
"3687",22.1,55.6,0,0,1,0,0,0,0,0,0,0.0729166666666663,0.0342105263157895
"1082",2.40000000000001,42.9,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.0342105263157895
"140",23.9,36.1,0,0,1,0,0,1,0,0,0,0.0937499999999999,0.831578947368421
"3461",7,48.7,1,1,0,0,0,0,0,0,0,0.0937499999999999,0.715789473684211
"3279",8.7,56.3,0,1,0,0,0,0,0,0,0,0.645833333333333,0.584210526315789
"878",5.2,50.6,0,1,0,0,0,0,0,0,0,0.947916666666667,0.45
"3738",10.7,41.9,0,0,1,0,0,0,0,0,0,0.427083333333333,0.184210526315789
"1406",7.3,42.9,1,0,0,1,0,0,0,0,0,0.229166666666666,0.415789473684211
"4077",11,67.3,0,0,1,0,0,0,0,0,0,0.177083333333333,0.2
"352",9,68.2,0,0,0,1,0,0,0,0,0,0.927083333333334,0.465789473684211
"3268",22.6,36,0,0,0,1,0,0,0,0,0,0.302083333333333,0.25
"1806",13,56.6,1,0,0,1,0,0,0,0,0,0.833333333333334,0.0657894736842105
"3994",26.4,34.7,0,0,1,0,0,0,0,0,0,0.854166666666667,0.0657894736842105
"3660",13.6,49.4,0,0,0,1,0,0,0,0,0,0.1875,0.881578947368421
"579",4.59999999999999,56.2,1,0,0,1,0,0,0,0,0,0.0937499999999999,0.115789473684211
"3319",4.5,49.3,1,0,0,1,0,0,0,0,0,0.489583333333333,0.85
"2845",8.7,72.8,0,0,0,1,0,0,0,0,0,0.927083333333334,0.0342105263157895
"1072",10.4,71.1,1,0,0,1,0,0,0,0,0,0.135416666666666,0.731578947368421
"2532",29.8,49.9,0,0,0,1,0,0,0,0,0,0.302083333333333,0.565789473684211
"4013",13.1,30.4,0,0,1,0,0,0,0,0,0,0.166666666666666,0.334210526315789
"51",1.7,50.3,1,0,1,0,0,0,0,0,0,0.833333333333334,0.25
"1459",5.40000000000001,65.5,1,0,0,1,0,0,0,0,0,0.395833333333333,0.0157894736842105
"1723",5.5,40.7,1,1,0,0,0,0,0,1,0,0.208333333333333,0.315789473684211
"3333",19.1,82.6,0,0,0,1,0,0,0,0,0,0.239583333333333,0.7
"1356",1.7,54,0,0,0,1,0,0,0,1,0,0.645833333333333,0.315789473684211
"2812",22.3,69.7,0,0,0,1,0,0,0,1,0,0.572916666666667,0.415789473684211
"2802",21.1,41.7,0,0,1,0,0,0,0,1,0,0.677083333333334,0.284210526315789
"1774",23.6,28.2,1,0,0,1,0,0,0,1,0,0.0104166666666661,0.765789473684211
"2051",13.7,54.2,0,0,0,1,0,0,0,0,0,0.59375,0.465789473684211
"1736",3.3,59.1,0,1,0,0,0,0,0,0,0,0.822916666666667,0.731578947368421
"3778",30.1,45.2,0,0,0,1,0,1,0,0,0,0.520833333333334,0.181578947368421
"4045",11.5,50,1,0,0,1,1,0,0,0,0,0.34375,0.134210526315789
"3021",12.7,55.6,0,0,1,0,0,0,0,0,0,0.770833333333334,0.0157894736842105
"336",5.8,60.7,1,0,1,0,0,0,0,0,0,0.885416666666667,0.1
"772",18.8,53.8,0,0,0,1,0,0,0,0,0,0.395833333333333,0.584210526315789
"2990",11.9,33.3,1,0,0,1,0,0,0,0,0,0.885416666666667,0.15
"2887",6.8,42.5,0,0,0,1,0,0,0,1,0,0.791666666666667,0.234210526315789
"2361",6.90000000000001,54.8,1,0,0,1,0,0,0,0,0,0.65625,0.1
"1143",10.8,56.1,0,0,0,1,0,0,0,0,0,0.8125,0.0157894736842105
"959",9.90000000000001,57.5,0,0,0,1,0,0,0,0,0,0.34375,0.165789473684211
"1648",20,76.4,0,0,0,1,0,0,0,0,0,0.354166666666667,0.731578947368421
"2693",2.7,28.3,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.384210526315789
"3060",21.5,34.6,0,0,1,0,0,0,0,0,0,0.125,0.115789473684211
"1428",5.40000000000001,52.6,1,1,0,0,0,0,0,1,0,0.114583333333333,0.05
"367",11.5,50,1,0,0,1,1,0,0,0,0,0.989583333333334,0.35
"720",21.1,47.2,0,0,1,0,0,0,0,0,0,0.4375,0.334210526315789
"4134",1,49.3,1,1,0,0,0,0,0,0,0,0.427083333333333,0.515789473684211
"4082",4,61,0,0,1,0,0,0,1,0,0,0.46875,0.05
"201",4.59999999999999,56,0,1,0,0,0,0,0,0,0,0.53125,0.115789473684211
"2318",16.9,37.2,0,0,0,1,0,0,0,0,0,0.0312499999999997,0.384210526315789
"784",18.8,52.8,0,0,0,1,0,0,0,0,0,0.552083333333333,0.25
"1282",12.1,36.2,0,0,0,1,0,0,0,0,0,0.239583333333333,0.415789473684211
"2131",8.8,62,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.1
"3912",20.8,42,0,0,1,0,0,0,0,0,0,0.302083333333333,0.55
"1947",26.8,40.4,0,0,1,0,0,0,0,0,0,0.53125,0.0368421052631579
"3308",10.8,52.3,1,1,0,0,0,0,0,1,0,0.708333333333333,0.0342105263157895
"2932",11,57.7,0,0,0,1,0,0,1,0,0,0.229166666666666,0.15
"2611",9.90000000000001,60.7,0,1,0,0,0,0,0,1,0,0.8125,0.4
"3180",22.5,35.9,0,0,0,1,0,0,0,0,0,0.125,0.1
